ID_Estadistico;Division;IG_3_6;IG_3_6_1;IG_3_1;IG_3_1_8;IG_3_2_1;IG_3_2_2;IG_3_2_3;IG_3_3;IG_3_4;IG_3_6_1_1;IG_3_6_1_2;IG_3_5_1;IG_3_5_2_0_1;IG_3_5_2_1_1;IG_3_5_2_1_2;IG_3_5_2_2_1;IG_3_5_2_2_2;IG_3_5_2_3;IG_3_5_2_4;IG_3_7;IG_4_1_1;IG_4_1_2;IG_4_1_3;IG_4_2_1;IG_4_2_2;IG_4_2_3;IG_4_2_4;IG_4_2_5;IG_4_2_6;IG_4_2_7;IG_4_2_8;IG_4_3_1_M;IG_4_3_2_M;IG_4_3_3_M;IG_4_3_4_M;IG_4_3_5_M;IG_4_3_6_M;IG_4_3_7_M;IG_4_3_8_M;IG_4_3_9_M;IG_4_3_1_H;IG_4_3_2_H;IG_4_3_3_H;IG_4_3_4_H;IG_4_3_5_H;IG_4_3_6_H;IG_4_3_7_H;IG_4_3_8_H;IG_4_3_9_H;IG_4_4_1_M;IG_4_4_2_M;IG_4_4_3_M;IG_4_4_1_H;IG_4_4_2_H;IG_4_4_3_H;IG_4_5_M;IG_4_5_H;IG_5_1_1_1;IG_5_1_2_1;IG_5_1_1_2;IG_5_1_2_2;IG_5_1_1_3;IG_5_1_2_3;IG_5_2_1;IG_5_2_2;IG_5_2_3;IG_5_3_1;IG_5_3_2;IG_5_3_3;IG_5_4;IG_5_5_1;IG_5_5_2;IG_5_5_3;B1_1_1;B1_2_1;B1_3_1;B1_4_1;B1_5_1;B1_6_1;B1_7_1;B1_8_1;B1_9_1;B1_1_2;B1_2_2;B1_3_2;B1_4_2;B1_5_2;B1_6_2;B1_7_2;B1_8_2;B1_9_2;B1_1_3;B1_2_3;B1_3_3;B1_4_3;B1_5_3;B1_6_3;B1_7_3;B1_8_3;B1_9_3;B1_1_4;B1_2_4;B1_3_4;B1_4_4;B1_5_4;B1_6_4;B1_7_4;B1_8_4;B1_9_4;B2_B_1;B2_A;C1_1_1_M;C1_1_2_M;C1_1_3_M;C1_2_1_M;C1_2_2_M;C1_2_3_M;C1_1_1_H;C1_1_2_H;C1_1_3_H;C1_2_1_H;C1_2_2_H;C1_2_3_H;C2_1_M;C2_2_M;C2_3_M;C2_4_M;C2_5_M;C2_6_M;C2_7_M;C2_8_M;C2_9_M;C2_1_H;C2_2_H;C2_3_H;C2_4_H;C2_5_H;C2_6_H;C2_7_H;C2_8_H;C2_9_H;C3_1_M;C3_2_M;C3_3_M;C3_1_H;C3_2_H;C3_3_H;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_6_1;D2_1;D2_2_1;D2_2_10;D2_2_3;D2_2_2;D2_2_11;D2_2_9;D2_2_6;D2_2_12;D2_2_5;D2_2_8;D2_2_7;D2_2_1_1;D2_2_10_1;D2_2_3_1;D2_2_2_1;D2_2_11_1;D2_2_9_1;D2_2_6_1;D2_2_12_1;D2_2_5_1;D2_2_8_1;D2_2_7_1;D2_2_11_2;D2_2_7_2;D7_3;D7_4;D7_5;D7_6;D7_4_1;D7_5_1;D7_6_1;D8_1;D8_2;D8_3;D8_4;D8_5;D8_5_1;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_8;D3_9;D3_9A;D3_7;D3_1_1;D3_2_1;D3_3_1;D3_4_1;D3_5_1;D3_6_1;D3_8_1;D3_9_1;D3_9A_1;D3_7_1;D4_A;D6_A;E1_1_1;E1_2_1;E1_1_2;E1_2_2;E3_1_1;E3_2_1;E3_3_1;E3_1_2;E3_2_2;E3_3_2;E4_1;E4_2;E4_3;E4_4;E4_5;E4_15;E4_6;E4_7;E4_8;E4_9;E4_16;E4_10;E4_11;E4_12;E4_13;E4_14;E4_17;E5_1;E5_2;E5_3;E5_4;E5_5;E5_6;E5_7;E5_8;E8_1;E8_2;E6_1;E6_2;E6_3;E6_4;E6_5;E6_6;F1_1_1;F1_2_1;F1_3_1;F1_4_1;F1_5_1;F1_6_1;F1_7_1;F1_8_1;F1_9_1;F1_10_1;F1_11_1;F1_11_5;G1A_1;G1A_1_9;G1A_1_1;G1A_1_2;G1A_1_3;G1A_1_4;G1A_1_5;G1A_1_6;G1A_1_7;G1A_1_8;G1A_2;G1A_2_9;G1A_2_1;G1A_2_2;G1A_2_3;G1A_2_4;G1A_2_5;G1A_2_6;G1A_2_7;G1A_2_8;G1A_3;G1A_3_9;G1A_3_1;G1A_3_2;G1A_3_3;G1A_3_4;G1A_3_5;G1A_3_6;G1A_3_7;G1A_3_8;G2A_1;G2A_2_1;G2A_2_2;G2A_2_3;G2A_2_4;G2A_2_5;G2A_2_6;G2A_2_6_1;G3A_1;G3A_2_1;G3A_2_2;G3A_2_3;G3A_2_4;G3A_3_1;G3A_3_2;G3A_3_3;G3A_3_4;H1A_1;H1A_2;H1A_3;H1A_4;H1A_22;H1A_5;H1A_6;H1A_7;H1A_8;H1A_9;H1A_10;H1A_11;H1A_12;H1A_13;H1A_14;H1A_16;H1A_17;H1A_18;H1A_19;H1A_20;H1A_21;H1A_15;H1A_15_2;H2A_1;H2A_2;H2A_3;H2A_4;H2A_1_1;I1_1;I1_2;I1_3;I1_4;I1_6;I1_7;I1_8;I1_9;I1_10;I1_11;I1_13;I2_1;I2_2;I2_3;I2_4;I2_5;I2_6;I2_7;I2_8;I2_9;I2_10;I2_11;I2_12;I2_13;I2_14;I2_15;I2_16;I2_17;I3_1;I3_2;I3_3;I3_4;I3_5;I3_6;I3_7;I3_8;I3_9;I4_1;I4_2;I4_3;I4_4;Innovativa;w_trans;w_long
153;24;2;100;4;;2;0;999;2;1935;1;0;2;999;1;2;;0;0;2;2;198;203;209;23;12;36;136;2;0;0;209;0;0;0;3;0;0;1;1;1;1;0;1;2;3;0;0;7;3;6;0;0;12;4;1;0;0;1261992185;12712813;1468934501;818315;1816622251;2037392;23;23;25;76;32;600;358941480;33048668;44055534;40347857;2;2;1;1;1;1;2;1;2;0;0;0;0;458206;85857;0;0;0;0;0;290938;0;1476871;525388;0;0;0;0;0;11205510;438600;1177258;738527;0;2575809;0;2;999;0;0;0;3;2;0;0;0;0;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;1;3;1;1;42188609;0;0;2;2;1;2;1;Adquisición de maquinarias;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;1;1;2;2;0;0;100;0;0;100;2;1;2;2;4;4;2;2;3;3;3;3;3;3;1;2;2;1;1;2;1;2;2;2;2;10;5;1;2;2;2;2;2;1;1;1;2;2;2;4;1;1;1;999;;4;LATU;2;2;2;2;1;2;2;2;5;UNIT;2;1;2;2;2;2;2;2;1;Universidad Católica;2;2;1;2;2;2;2;2;2;999;999;999;999;999;999;;1;2;1;2;1;1;1;2;2;3;3;2;2;2;3;3;3;3;2;3;3;3;3;1;3;3;3;3;3;3;999;;999;999;999;999;;1;2;1;2;1;1;1;2;2;1;ISO 14001;1;2;2;3;1;1;1;1;2;2;1;1;2;2;2;1;2;1;1;1;1;2;1;1;2;4;1;2;2;2;1;1;1,128077911
154;21;2;100;4;;1;2012;76;1;1972;1;0;1;1;;0;;0;0;0;2;128;125;121;14;5;48;54;0;0;0;121;0;0;0;8;0;0;0;1;0;0;0;0;3;0;0;0;2;0;9;0;0;5;0;0;0;0;462733444;0;479170505;0;532361506;0;4;3;4;320;76;;133306880;10999027;17265465;1142933;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;1;2;1;2;2;1;1;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1,029780656;1,266283728
155;20;2;100;4;;1;2010;604;1;2000;1;0;1;1;;0;;0;0;0;1;12;12;12;2;0;10;0;0;0;0;12;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;246746793;1257700;478114744;1551484;543058075;166518;0;0;0;999;999;999;55322621;1901554;558128;109352;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;1;1;1;2;2;4;2;2;4;1;1;2;2;2;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1;1,860729783
157;21;2;100;4;;2;0;999;2;1976;1;0;1;1;;0;;0;0;0;1;109;105;106;13;9;72;0;10;2;0;106;0;1;0;3;0;0;0;4;0;0;0;0;2;0;0;0;3;0;8;0;0;5;0;0;1;1;474141056;0;534165228;0;604617752;4051370;0;0;0;999;999;999;106895236;23177735;38499136;17540060;1;2;1;1;2;2;2;2;2;1325874;0;0;54887;0;0;0;0;0;1387361;0;0;0;0;0;0;0;0;1569631;0;468062;50600;0;0;0;0;0;2;999;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;999;0;1;99;0;0;0;2;3;2;3;4;4;3;3;3;3;3;4;4;3;3;3;3;1;1;2;1;2;2;2;1;1;0;2;2;2;2;2;1;2;3;3;2;3;4;4;2;2;4;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;4;3;2;3;3;2;3;4;4;2;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;1;1;2;2;2;1;1;2;2;2;2;2;2;3;3;2;3;4;3;4;4;4;1;2;2;2;1;1,044084945;1,272928174
158;20;2;100;4;;2;0;999;2;1981;1;0;1;1;;0;;0;0;0;2;27;27;26;0;0;5;21;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65349000;0;72796526;0;78037243;0;0;0;0;999;999;999;5902144;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;1;1;1;3;2;2;3;1;1;1;2;3;3;3;3;3;3;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1,784493137;1,864598647
160;21;2;100;4;;2;0;999;2;1976;1;0;2;999;1;1;3;1;0;2;1;192;187;191;29;21;36;105;0;0;0;191;0;1;0;10;0;1;0;3;0;0;1;0;4;0;5;0;4;0;5;10;0;5;9;0;0;0;1647676339;0;2045162143;0;2892577669;0;31;34;34;76;600;;250588513;15191485;21334429;69039731;1;1;1;1;2;2;2;2;2;0;4967009;0;0;0;0;0;0;0;0;6015040;0;120000;0;0;0;0;0;2311188;6066430;8520000;152000;0;0;0;0;0;1;999;6;3;3;4;3;5;4;3;15;2;2;1;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;4;0;2;2;0;53;0;47;0;0;0;;1;1;1;1;3;999;1;1;1;1;1;1;0;0;0;8000000;0;0;0;0;0;0;0;;;1;3;1;1;34000000;0;0;2;1;1;2;2;;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;1;1;2;1;9;0;91;27;0;73;2;3;2;3;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;2;2;2;2;2;2;1;2;2;2;2;3;3;3;2;2;999;;10;LSQA;2;2;2;2;2;1;2;2;6;Bancos;1;2;2;2;2;2;2;2;8;Varios;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;;1;1;1;1;1;2;1;1;2;3;3;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;3;999;;2;2;1;2;;1;1;2;2;1;1;1;2;2;2;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;3;2;3;2;3;3;2;2;2;2;1;1,001212973;1,129303186
161;21;2;100;4;;2;0;999;2;1951;1;0;1;1;;0;;0;0;0;1;79;81;80;11;6;17;33;9;4;0;80;6;0;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;7;0;0;3;0;1;1;3;284254354;0;328061975;0;364924512;0;0;0;0;999;999;999;22676068;4890599;4535139;3944596;1;2;1;2;2;1;2;2;2;0;0;0;0;0;1700000;0;0;0;4000000;0;0;0;0;1500000;0;0;0;4000000;0;1300000;0;0;1000000;0;0;0;1;999;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;999;1;1;1;1;0;60;40;0;0;0;2;1;2;2;4;3;3;3;3;2;3;2;2;1;1;3;3;2;2;2;1;2;2;2;1;0;0;2;2;2;2;2;1;2;2;1;3;2;3;3;1;3;3;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;3;2;1;1;2;3;3;2;1;2;2;3;3;2;2;3;3;3;3;3;999;;1;2;2;2;investigación y desarrollo QF;1;1;1;2;2;2;1;1;2;2;;3;2;2;3;2;2;1;1;2;2;2;1;2;2;2;1;2;3;3;3;3;3;3;3;3;3;2;2;2;2;1;1;1,451700421
163;23;2;100;4;;1;1919;442;1;1919;1;0;2;999;1;3;9;1;4;8;2;260;262;261;39;35;18;109;60;0;0;261;0;0;0;4;2;0;1;3;0;0;0;7;8;5;0;0;9;0;10;0;0;26;3;0;0;0;2754676027;0;3341209423;0;3535466677;0;3;8;12;600;76;;1079378592;148992532;175265185;864662643;2;2;1;2;2;2;2;2;2;0;0;20975478;0;0;0;0;0;0;0;0;26685925;0;0;0;0;0;0;0;0;388054425;0;0;0;0;0;0;2;999;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;1;50;0;0;;1;3;1;1;1;999;1;1;1;1;1;1;640000;0;0;0;0;0;0;0;0;0;0;;;1;3;1;1;249996461;0;0;2;2;1;2;1;Adquisición de bienes de capital para la nueva molinera;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;2;1;999;2;0;50;50;0;50;50;3;2;2;4;4;4;2;4;2;1;4;4;1;4;2;2;2;2;2;2;1;2;2;2;2;0;0;1;2;2;2;2;2;1;2;2;2;3;3;3;2;2;3;999;;11;Anii;1;2;2;2;2;2;2;2;1;Udelar;2;2;2;2;2;1;2;2;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;3;2;2;2;3;3;3;2;2;3;3;3;3;3;2;2;2;3;3;4;999;;999;999;999;999;;1;1;2;2;1;1;1;1;1;1;ISO 14001 e ISO 50001;2;3;2;3;1;1;1;1;1;1;1;1;2;1;2;1;1;2;3;3;3;2;3;1;3;1;2;2;2;2;1;1,652468447;1,128077911
164;23;2;100;4;;2;0;999;2;1948;1;0;2;999;1;1;10;1;0;2;2;36;35;33;1;3;9;20;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;92363731;0;102508523;0;115441969;0;0;0;0;999;999;999;79268434;0;0;0;2;2;1;2;2;2;2;2;2;0;0;395000;0;0;0;0;0;0;0;0;2987688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;1;1;1;1;2;999;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;1;2;2;1;999;1;0;0;100;0;0;0;1;3;1;1;3;3;2;2;2;2;2;1;2;2;2;3;2;2;2;2;1;2;2;2;2;0;0;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;3;999;;11;Fondo Industrial (MIEM);1;2;2;2;2;2;2;2;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;1;1;1;2;2;2;2;;2;999;999;999;999;999;999;999;999;1;1;1;2;2;3;2;2;4;1;1;2;3;2;2;2;2;2;3;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;999;999;999;999;2;2;2;2;1;1,990926751;1,989285714
165;23;2;100;4;;2;0;999;2;1957;1;0;2;999;1;2;;0;0;2;2;48;50;51;3;0;5;42;0;1;0;51;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;0;1;135540681;0;133656004;0;177342269;0;0;0;0;999;999;999;63561515;7833142;1958860;8076098;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;1;2;1;1;1;3;3;2;2;1;3;2;2;3;3;3;3;3;1;1;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;3;3;3;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1;1,870037851
166;23;2;100;4;;2;0;999;1;1982;1;0;2;999;1;2;;0;0;2;1;78;80;66;2;1;9;44;10;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;345000000;0;478000000;20000000;480000000;27000000;0;0;0;999;999;999;43000000;12000000;28000000;5000000;1;2;2;1;2;2;2;2;2;1000000;0;0;0;0;0;0;0;0;1000000;0;0;0;0;0;0;0;0;1000000;0;0;5000000;0;0;0;0;0;2;999;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;75;0;25;0;0;0;;1;3;1;1;1;999;1;1;1;1;1;1;2000000;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;2;1;999;2;0;50;50;0;0;0;2;2;2;3;4;4;4;4;4;3;4;4;3;4;4;4;4;2;2;2;2;2;2;2;2;0;0;2;2;2;2;2;2;1;4;4;4;2;4;4;3;4;4;999;;10;Consultor externo;2;2;2;2;1;1;2;1;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;3;2;2;3;3;4;4;4;1;1;3;1;3;3;2;3;4;4;4;4;999;;999;999;999;999;;1;1;2;2;2;2;1;2;2;2;;4;4;4;4;2;1;1;2;2;2;1;1;2;2;2;2;2;4;4;4;4;4;2;3;4;4;2;2;2;2;1;1,770051532;2,423135164
169;20;2;100;4;;2;0;999;2;1961;1;0;2;999;3;1;1;1;0;2;1;130;126;122;11;0;41;70;0;0;0;122;3;0;0;0;1;0;0;2;0;0;0;1;0;1;0;0;3;0;6;0;0;5;0;0;0;0;331930800;0;340813492;0;438861924;0;7;7;11;600;218;;182572985;51130932;36378880;24461644;1;2;1;2;2;1;2;1;2;6500000;0;125000;0;0;450000;0;350000;0;7650000;0;255000;0;0;350000;0;208000;0;9350000;0;6797000;0;0;685000;0;856000;0;1;999;3;0;2;2;0;2;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;50;40;0;10;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;2;1;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;999;1;2;2;999;10;5;85;0;0;100;2;2;1;2;3;4;4;4;4;3;3;4;4;4;4;4;4;2;2;2;1;2;2;2;2;0;0;2;2;2;2;2;1;2;3;3;2;3;4;4;2;4;4;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;3;3;4;3;3;3;4;1;2;2;3;3;4;3;4;4;3;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;1;1;2;1;2;2;2;1;2;2;2;2;2;4;4;4;4;4;3;3;2;4;2;2;2;2;1;1;1,138745927
170;21;2;100;4;;2;0;999;2;1949;1;0;1;1;;0;;0;0;0;2;32;27;27;4;1;21;0;0;1;0;27;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;31924907;0;24654149;0;39690404;0;3;0;13;862;;;14665514;439409;488087;107173;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;1;1;1;4;4;4;4;4;1;1;4;4;4;3;3;4;3;2;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;3;4;3;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1,855438654;1,983404216
